GEOID,NAME,num,den,child_poverty_rate_pct
05069002000,Census Tract 20; Jefferson County; Arkansas,39,1118,3.488372093023256
05069002103,Census Tract 21.03; Jefferson County; Arkansas,162,647,25.038639876352395
05069002104,Census Tract 21.04; Jefferson County; Arkansas,68,796,8.542713567839195
05069002300,Census Tract 23; Jefferson County; Arkansas,147,327,44.95412844036697
05069002400,Census Tract 24; Jefferson County; Arkansas,139,894,15.548098434004475
05069002500,Census Tract 25; Jefferson County; Arkansas,21,118,17.796610169491526
05071951700,Census Tract 9517; Johnson County; Arkansas,85,921,9.229098805646037
05071951800,Census Tract 9518; Johnson County; Arkansas,463,1170,39.572649572649574
05071951900,Census Tract 9519; Johnson County; Arkansas,134,737,18.181818181818183
05071952000,Census Tract 9520; Johnson County; Arkansas,378,976,38.72950819672131
05071952100,Census Tract 9521; Johnson County; Arkansas,437,1096,39.872262773722625
05071952200,Census Tract 9522; Johnson County; Arkansas,187,1395,13.405017921146953
05073470101,Census Tract 4701.01; Lafayette County; Arkansas,153,321,47.66355140186916
05073470102,Census Tract 4701.02; Lafayette County; Arkansas,90,348,25.862068965517242
05073470200,Census Tract 4702; Lafayette County; Arkansas,210,444,47.2972972972973
05075470100,Census Tract 4701; Lawrence County; Arkansas,46,210,21.904761904761905
05075470200,Census Tract 4702; Lawrence County; Arkansas,141,1173,12.020460358056265
05075470300,Census Tract 4703; Lawrence County; Arkansas,67,275,24.363636363636363
05075470400,Census Tract 4704; Lawrence County; Arkansas,132,290,45.51724137931034
05075470501,Census Tract 4705.01; Lawrence County; Arkansas,135,690,19.565217391304348
05075470502,Census Tract 4705.02; Lawrence County; Arkansas,376,994,37.82696177062374
05077470100,Census Tract 4701; Lee County; Arkansas,61,149,40.939597315436245
05077470200,Census Tract 4702; Lee County; Arkansas,28,358,7.82122905027933
05077470300,Census Tract 4703; Lee County; Arkansas,587,943,62.24814422057264
05077470400,Census Tract 4704; Lee County; Arkansas,3,140,2.142857142857143
05079960300,Census Tract 9603; Lincoln County; Arkansas,185,548,33.75912408759124
05079960400,Census Tract 9604; Lincoln County; Arkansas,198,764,25.916230366492147
05079960500,Census Tract 9605; Lincoln County; Arkansas,150,556,26.97841726618705
05079960600,Census Tract 9606; Lincoln County; Arkansas,83,192,43.229166666666664
05081030101,Census Tract 301.01; Little River County; Arkansas,64,460,13.91304347826087
05081030103,Census Tract 301.03; Little River County; Arkansas,93,169,55.02958579881657
05081030104,Census Tract 301.04; Little River County; Arkansas,424,686,61.80758017492711
05081030200,Census Tract 302; Little River County; Arkansas,91,484,18.801652892561982
05081030301,Census Tract 303.01; Little River County; Arkansas,0,326,0
05081030302,Census Tract 303.02; Little River County; Arkansas,54,441,12.244897959183673
05083950100,Census Tract 9501; Logan County; Arkansas,87,821,10.596833130328868
05083950200,Census Tract 9502; Logan County; Arkansas,129,773,16.6882276843467
05083950300,Census Tract 9503; Logan County; Arkansas,91,688,13.226744186046512
05083950400,Census Tract 9504; Logan County; Arkansas,107,643,16.640746500777606
05083950500,Census Tract 9505; Logan County; Arkansas,155,895,17.318435754189945
05083950600,Census Tract 9506; Logan County; Arkansas,142,585,24.273504273504273
05085020102,Census Tract 201.02; Lonoke County; Arkansas,515,1616,31.86881188118812
05085020103,Census Tract 201.03; Lonoke County; Arkansas,107,2313,4.626026805015132
05085020105,Census Tract 201.05; Lonoke County; Arkansas,28,1808,1.5486725663716814
05085020106,Census Tract 201.06; Lonoke County; Arkansas,89,241,36.92946058091286
05085020107,Census Tract 201.07; Lonoke County; Arkansas,47,764,6.151832460732984
05085020108,Census Tract 201.08; Lonoke County; Arkansas,5,1075,0.46511627906976744
05085020201,Census Tract 202.01; Lonoke County; Arkansas,0,1091,0
05085020202,Census Tract 202.02; Lonoke County; Arkansas,82,1002,8.183632734530939
05085020204,Census Tract 202.04; Lonoke County; Arkansas,393,1264,31.091772151898734
05085020205,Census Tract 202.05; Lonoke County; Arkansas,403,1101,36.6030881017257
05085020206,Census Tract 202.06; Lonoke County; Arkansas,305,1421,21.46375791695989
05085020301,Census Tract 203.01; Lonoke County; Arkansas,60,558,10.75268817204301
05085020302,Census Tract 203.02; Lonoke County; Arkansas,7,843,0.830367734282325
05085020400,Census Tract 204; Lonoke County; Arkansas,194,747,25.970548862115127
05085020500,Census Tract 205; Lonoke County; Arkansas,259,1350,19.185185185185187
05085020600,Census Tract 206; Lonoke County; Arkansas,169,371,45.55256064690027
05085020700,Census Tract 207; Lonoke County; Arkansas,268,634,42.27129337539432
05085020800,Census Tract 208; Lonoke County; Arkansas,13,188,6.914893617021277
05087960100,Census Tract 9601; Madison County; Arkansas,252,933,27.009646302250804
05087960200,Census Tract 9602; Madison County; Arkansas,372,1467,25.357873210633947
05087960300,Census Tract 9603; Madison County; Arkansas,268,979,27.374872318692542
05087960400,Census Tract 9604; Madison County; Arkansas,82,526,15.5893536121673
05089960100,Census Tract 9601; Marion County; Arkansas,24,666,3.6036036036036037
05089960201,Census Tract 9602.01; Marion County; Arkansas,155,859,18.044237485448196
05089960202,Census Tract 9602.02; Marion County; Arkansas,158,799,19.774718397997496
05089960301,Census Tract 9603.01; Marion County; Arkansas,192,352,54.54545454545455
05089960302,Census Tract 9603.02; Marion County; Arkansas,149,436,34.174311926605505
05091020100,Census Tract 201; Miller County; Arkansas,83,975,8.512820512820513
05091020200,Census Tract 202; Miller County; Arkansas,116,360,32.22222222222222
05091020400,Census Tract 204; Miller County; Arkansas,425,713,59.60729312762973
05091020500,Census Tract 205; Miller County; Arkansas,219,528,41.47727272727273
05091020600,Census Tract 206; Miller County; Arkansas,369,768,48.046875
05091020701,Census Tract 207.01; Miller County; Arkansas,25,474,5.274261603375527
05091020702,Census Tract 207.02; Miller County; Arkansas,214,758,28.232189973614776
05091020801,Census Tract 208.01; Miller County; Arkansas,281,893,31.466965285554313
05091020802,Census Tract 208.02; Miller County; Arkansas,24,523,4.588910133843212
05091020901,Census Tract 209.01; Miller County; Arkansas,92,393,23.40966921119593
05091020902,Census Tract 209.02; Miller County; Arkansas,292,1561,18.705957719410634
05091021001,Census Tract 210.01; Miller County; Arkansas,132,683,19.32650073206442
05091021002,Census Tract 210.02; Miller County; Arkansas,177,1171,15.11528608027327
05091980000,Census Tract 9800; Miller County; Arkansas,0,53,0
05093010100,Census Tract 101; Mississippi County; Arkansas,330,350,94.28571428571429
05093010200,Census Tract 102; Mississippi County; Arkansas,97,854,11.358313817330211
05093010300,Census Tract 103; Mississippi County; Arkansas,199,830,23.97590361445783
05093010601,Census Tract 106.01; Mississippi County; Arkansas,506,1245,40.6425702811245
05093010602,Census Tract 106.02; Mississippi County; Arkansas,231,738,31.30081300813008
05093010700,Census Tract 107; Mississippi County; Arkansas,87,1007,8.639523336643496
05093010801,Census Tract 108.01; Mississippi County; Arkansas,160,628,25.477707006369428
05093010802,Census Tract 108.02; Mississippi County; Arkansas,86,1064,8.082706766917294
05093010900,Census Tract 109; Mississippi County; Arkansas,105,480,21.875
05093011000,Census Tract 110; Mississippi County; Arkansas,511,905,56.46408839779006
05093011100,Census Tract 111; Mississippi County; Arkansas,118,793,14.880201765447667
05093011200,Census Tract 112; Mississippi County; Arkansas,112,570,19.649122807017545
05093011300,Census Tract 113; Mississippi County; Arkansas,177,326,54.29447852760736
05093011400,Census Tract 114; Mississippi County; Arkansas,65,383,16.971279373368148
05095950100,Census Tract 9501; Monroe County; Arkansas,324,637,50.86342229199372
05095950200,Census Tract 9502; Monroe County; Arkansas,63,609,10.344827586206897
05095950300,Census Tract 9503; Monroe County; Arkansas,82,254,32.28346456692913
05097953000,Census Tract 9530; Montgomery County; Arkansas,107,481,22.245322245322246
05097953100,Census Tract 9531; Montgomery County; Arkansas,117,383,30.548302872062663
05097953200,Census Tract 9532; Montgomery County; Arkansas,164,679,24.153166421207658
05099090100,Census Tract 901; Nevada County; Arkansas,152,344,44.18604651162791
05099090200,Census Tract 902; Nevada County; Arkansas,532,1120,47.5
05099090300,Census Tract 903; Nevada County; Arkansas,203,370,54.86486486486486
05101180100,Census Tract 1801; Newton County; Arkansas,149,803,18.555417185554173
05101180200,Census Tract 1802; Newton County; Arkansas,97,558,17.38351254480287
05103950101,Census Tract 9501.01; Ouachita County; Arkansas,137,673,20.356612184249627
05103950102,Census Tract 9501.02; Ouachita County; Arkansas,158,741,21.322537112010796
05103950200,Census Tract 9502; Ouachita County; Arkansas,84,387,21.705426356589147
05103950301,Census Tract 9503.01; Ouachita County; Arkansas,190,322,59.006211180124225
05103950302,Census Tract 9503.02; Ouachita County; Arkansas,64,376,17.02127659574468
05103950400,Census Tract 9504; Ouachita County; Arkansas,365,1099,33.21201091901729
05103950500,Census Tract 9505; Ouachita County; Arkansas,54,574,9.40766550522648
05103950600,Census Tract 9506; Ouachita County; Arkansas,223,727,30.674002751031637
05105952700,Census Tract 9527; Perry County; Arkansas,202,1004,20.1195219123506
05105952800,Census Tract 9528; Perry County; Arkansas,146,818,17.848410757946212
05105952900,Census Tract 9529; Perry County; Arkansas,30,349,8.595988538681949
05107480100,Census Tract 4801; Phillips County; Arkansas,59,566,10.424028268551236
05107480201,Census Tract 4802.01; Phillips County; Arkansas,130,463,28.077753779697623
05107480202,Census Tract 4802.02; Phillips County; Arkansas,44,485,9.072164948453608
05107480300,Census Tract 4803; Phillips County; Arkansas,885,1791,49.413735343383586
05107480400,Census Tract 4804; Phillips County; Arkansas,132,250,52.8
05107480500,Census Tract 4805; Phillips County; Arkansas,369,447,82.5503355704698
05107480600,Census Tract 4806; Phillips County; Arkansas,80,249,32.1285140562249
05109953300,Census Tract 9533; Pike County; Arkansas,109,703,15.5049786628734
05109953400,Census Tract 9534; Pike County; Arkansas,174,595,29.243697478991596
05109953500,Census Tract 9535; Pike County; Arkansas,166,951,17.455310199789697
05111490100,Census Tract 4901; Poinsett County; Arkansas,175,752,23.27127659574468
05111490200,Census Tract 4902; Poinsett County; Arkansas,56,284,19.718309859154928
05111490300,Census Tract 4903; Poinsett County; Arkansas,280,745,37.58389261744966
05111490400,Census Tract 4904; Poinsett County; Arkansas,332,1137,29.199648197009676
05111490501,Census Tract 4905.01; Poinsett County; Arkansas,316,689,45.86357039187228
05111490502,Census Tract 4905.02; Poinsett County; Arkansas,63,903,6.976744186046512
05111490600,Census Tract 4906; Poinsett County; Arkansas,64,365,17.534246575342465
05111490700,Census Tract 4907; Poinsett County; Arkansas,238,427,55.73770491803279
05113950100,Census Tract 9501; Polk County; Arkansas,48,350,13.714285714285714
05113950201,Census Tract 9502.01; Polk County; Arkansas,15,511,2.935420743639922
05113950202,Census Tract 9502.02; Polk County; Arkansas,288,589,48.89643463497453
05113950300,Census Tract 9503; Polk County; Arkansas,148,897,16.49944258639911
05113950400,Census Tract 9504; Polk County; Arkansas,137,576,23.78472222222222
05113950500,Census Tract 9505; Polk County; Arkansas,201,478,42.05020920502092
05113950600,Census Tract 9506; Polk County; Arkansas,447,788,56.7258883248731
05115950700,Census Tract 9507; Pope County; Arkansas,184,923,19.934994582881906
05115950800,Census Tract 9508; Pope County; Arkansas,257,1098,23.406193078324225
05115950901,Census Tract 9509.01; Pope County; Arkansas,129,753,17.131474103585656
05115950902,Census Tract 9509.02; Pope County; Arkansas,395,1021,38.687561214495595
05115951000,Census Tract 9510; Pope County; Arkansas,138,844,16.350710900473935
05115951100,Census Tract 9511; Pope County; Arkansas,216,708,30.508474576271187
05115951201,Census Tract 9512.01; Pope County; Arkansas,262,1108,23.646209386281587
05115951202,Census Tract 9512.02; Pope County; Arkansas,416,1598,26.032540675844807
05115951301,Census Tract 9513.01; Pope County; Arkansas,65,205,31.70731707317073
05115951302,Census Tract 9513.02; Pope County; Arkansas,152,705,21.56028368794326
05115951303,Census Tract 9513.03; Pope County; Arkansas,13,510,2.549019607843137
05115951400,Census Tract 9514; Pope County; Arkansas,237,648,36.574074074074076
05115951501,Census Tract 9515.01; Pope County; Arkansas,0,796,0
05115951503,Census Tract 9515.03; Pope County; Arkansas,18,589,3.0560271646859083
05115951504,Census Tract 9515.04; Pope County; Arkansas,380,1312,28.963414634146343
05115951601,Census Tract 9516.01; Pope County; Arkansas,365,1493,24.447421299397188
05115951602,Census Tract 9516.02; Pope County; Arkansas,3,230,1.3043478260869565
05117460100,Census Tract 4601; Prairie County; Arkansas,7,492,1.4227642276422765
05117460200,Census Tract 4602; Prairie County; Arkansas,54,733,7.3669849931787175
05117460300,Census Tract 4603; Prairie County; Arkansas,24,307,7.817589576547231
05119000500,Census Tract 5; Pulaski County; Arkansas,77,241,31.95020746887967
05119001100,Census Tract 11; Pulaski County; Arkansas,334,474,70.46413502109705
05119001200,Census Tract 12; Pulaski County; Arkansas,12,169,7.100591715976331
05119001300,Census Tract 13; Pulaski County; Arkansas,260,433,60.046189376443415
05119001501,Census Tract 15.01; Pulaski County; Arkansas,0,328,0
05119001502,Census Tract 15.02; Pulaski County; Arkansas,49,610,8.032786885245901
05119001600,Census Tract 16; Pulaski County; Arkansas,1,1459,0.06854009595613433
05119001800,Census Tract 18; Pulaski County; Arkansas,444,1017,43.657817109144545
05119001900,Census Tract 19; Pulaski County; Arkansas,408,650,62.76923076923077
05119002001,Census Tract 20.01; Pulaski County; Arkansas,354,2340,15.128205128205128
05119002002,Census Tract 20.02; Pulaski County; Arkansas,826,1179,70.05937234944868
05119002102,Census Tract 21.02; Pulaski County; Arkansas,433,983,44.04883011190234
05119002103,Census Tract 21.03; Pulaski County; Arkansas,50,544,9.191176470588236
05119002104,Census Tract 21.04; Pulaski County; Arkansas,0,1163,0
05119002203,Census Tract 22.03; Pulaski County; Arkansas,228,872,26.146788990825687
05119002206,Census Tract 22.06; Pulaski County; Arkansas,133,504,26.38888888888889
05119002208,Census Tract 22.08; Pulaski County; Arkansas,219,473,46.300211416490484
05119002209,Census Tract 22.09; Pulaski County; Arkansas,81,563,14.38721136767318
05119002210,Census Tract 22.10; Pulaski County; Arkansas,0,501,0
05119002211,Census Tract 22.11; Pulaski County; Arkansas,679,1798,37.76418242491658
05119002403,Census Tract 24.03; Pulaski County; Arkansas,221,625,35.36
05119002405,Census Tract 24.05; Pulaski County; Arkansas,144,1388,10.37463976945245
05119002406,Census Tract 24.06; Pulaski County; Arkansas,185,431,42.92343387470998
05119002407,Census Tract 24.07; Pulaski County; Arkansas,24,285,8.421052631578947
05119002409,Census Tract 24.09; Pulaski County; Arkansas,394,1098,35.88342440801457
05119002410,Census Tract 24.10; Pulaski County; Arkansas,338,646,52.3219814241486
05119002500,Census Tract 25; Pulaski County; Arkansas,38,70,54.285714285714285
05119002600,Census Tract 26; Pulaski County; Arkansas,29,90,32.22222222222222
05119002700,Census Tract 27; Pulaski County; Arkansas,1024,1713,59.77816695855225
05119002800,Census Tract 28; Pulaski County; Arkansas,518,632,81.9620253164557
05119002900,Census Tract 29; Pulaski County; Arkansas,187,344,54.36046511627907
05119003001,Census Tract 30.01; Pulaski County; Arkansas,400,583,68.61063464837049
05119003002,Census Tract 30.02; Pulaski County; Arkansas,423,632,66.93037974683544
05119003100,Census Tract 31; Pulaski County; Arkansas,94,164,57.31707317073171
05119003202,Census Tract 32.02; Pulaski County; Arkansas,498,1983,25.113464447806354
05119003207,Census Tract 32.07; Pulaski County; Arkansas,116,757,15.323645970937912
05119003208,Census Tract 32.08; Pulaski County; Arkansas,240,1223,19.623875715453803
05119003303,Census Tract 33.03; Pulaski County; Arkansas,0,1044,0
05119003305,Census Tract 33.05; Pulaski County; Arkansas,97,912,10.635964912280702
05119003306,Census Tract 33.06; Pulaski County; Arkansas,186,634,29.337539432176655
05119003307,Census Tract 33.07; Pulaski County; Arkansas,79,378,20.8994708994709
05119003308,Census Tract 33.08; Pulaski County; Arkansas,55,665,8.270676691729323
05119003403,Census Tract 34.03; Pulaski County; Arkansas,0,393,0
05119003404,Census Tract 34.04; Pulaski County; Arkansas,220,1052,20.91254752851711
05119003405,Census Tract 34.05; Pulaski County; Arkansas,0,202,0
05119003406,Census Tract 34.06; Pulaski County; Arkansas,0,964,0
05119003604,Census Tract 36.04; Pulaski County; Arkansas,186,1202,15.474209650582363
05119003605,Census Tract 36.05; Pulaski County; Arkansas,143,1474,9.701492537313433
05119003606,Census Tract 36.06; Pulaski County; Arkansas,741,1414,52.40452616690241
05119003607,Census Tract 36.07; Pulaski County; Arkansas,162,770,21.038961038961038
05119003608,Census Tract 36.08; Pulaski County; Arkansas,220,1280,17.1875
05119003609,Census Tract 36.09; Pulaski County; Arkansas,342,1520,22.5
05119003703,Census Tract 37.03; Pulaski County; Arkansas,31,977,3.172978505629478
05119003704,Census Tract 37.04; Pulaski County; Arkansas,298,910,32.747252747252745
05119003707,Census Tract 37.07; Pulaski County; Arkansas,223,835,26.706586826347305
05119003711,Census Tract 37.11; Pulaski County; Arkansas,202,1211,16.680429397192402
05119003712,Census Tract 37.12; Pulaski County; Arkansas,121,958,12.630480167014614
05119003713,Census Tract 37.13; Pulaski County; Arkansas,66,706,9.34844192634561
05119003714,Census Tract 37.14; Pulaski County; Arkansas,49,1005,4.875621890547263
05119003800,Census Tract 38; Pulaski County; Arkansas,616,1575,39.111111111111114
05119003900,Census Tract 39; Pulaski County; Arkansas,237,845,28.047337278106507
05119004001,Census Tract 40.01; Pulaski County; Arkansas,100,916,10.91703056768559
05119004004,Census Tract 40.04; Pulaski County; Arkansas,727,1000,72.7
05119004005,Census Tract 40.05; Pulaski County; Arkansas,150,532,28.195488721804512
05119004006,Census Tract 40.06; Pulaski County; Arkansas,107,557,19.210053859964095
05119004007,Census Tract 40.07; Pulaski County; Arkansas,176,449,39.198218262806236
05119004103,Census Tract 41.03; Pulaski County; Arkansas,438,986,44.42190669371197
05119004104,Census Tract 41.04; Pulaski County; Arkansas,980,1329,73.73965387509405
05119004105,Census Tract 41.05; Pulaski County; Arkansas,601,2304,26.085069444444443
05119004106,Census Tract 41.06; Pulaski County; Arkansas,620,1257,49.32378679395386
05119004107,Census Tract 41.07; Pulaski County; Arkansas,542,2127,25.481899388810533
05119004108,Census Tract 41.08; Pulaski County; Arkansas,1090,2382,45.75986565910999
05119004201,Census Tract 42.01; Pulaski County; Arkansas,31,584,5.308219178082192
05119004202,Census Tract 42.02; Pulaski County; Arkansas,177,779,22.721437740693197
05119004205,Census Tract 42.05; Pulaski County; Arkansas,151,1378,10.957910014513788
05119004213,Census Tract 42.13; Pulaski County; Arkansas,15,1121,1.3380909901873328
05119004214,Census Tract 42.14; Pulaski County; Arkansas,63,867,7.26643598615917
05119004215,Census Tract 42.15; Pulaski County; Arkansas,0,979,0
05119004218,Census Tract 42.18; Pulaski County; Arkansas,11,620,1.7741935483870968
05119004219,Census Tract 42.19; Pulaski County; Arkansas,12,1544,0.7772020725388601
05119004220,Census Tract 42.20; Pulaski County; Arkansas,770,1771,43.47826086956522
05119004222,Census Tract 42.22; Pulaski County; Arkansas,53,355,14.929577464788732
05119004223,Census Tract 42.23; Pulaski County; Arkansas,15,870,1.7241379310344827
05119004224,Census Tract 42.24; Pulaski County; Arkansas,76,1509,5.036447978793904
05119004225,Census Tract 42.25; Pulaski County; Arkansas,75,654,11.46788990825688
05119004226,Census Tract 42.26; Pulaski County; Arkansas,0,677,0
05119004227,Census Tract 42.27; Pulaski County; Arkansas,34,193,17.616580310880828
05119004228,Census Tract 42.28; Pulaski County; Arkansas,53,523,10.133843212237094
05119004229,Census Tract 42.29; Pulaski County; Arkansas,13,1119,1.161751563896336
05119004302,Census Tract 43.02; Pulaski County; Arkansas,135,1169,11.548331907613345
05119004306,Census Tract 43.06; Pulaski County; Arkansas,413,1844,22.39696312364425
05119004307,Census Tract 43.07; Pulaski County; Arkansas,167,711,23.488045007032348
05119004308,Census Tract 43.08; Pulaski County; Arkansas,0,564,0
05119004309,Census Tract 43.09; Pulaski County; Arkansas,348,798,43.609022556390975
05119004310,Census Tract 43.10; Pulaski County; Arkansas,0,1031,0
05119004311,Census Tract 43.11; Pulaski County; Arkansas,11,1061,1.0367577756833177
05119004400,Census Tract 44; Pulaski County; Arkansas,0,113,0
05119004500,Census Tract 45; Pulaski County; Arkansas,88,303,29.042904290429043
05119004600,Census Tract 46; Pulaski County; Arkansas,6,142,4.225352112676056
05119004700,Census Tract 47; Pulaski County; Arkansas,261,753,34.66135458167331
05119004801,Census Tract 48.01; Pulaski County; Arkansas,151,370,40.810810810810814
05119004901,Census Tract 49.01; Pulaski County; Arkansas,18,404,4.455445544554456
05119004902,Census Tract 49.02; Pulaski County; Arkansas,80,815,9.815950920245399
05119980100,Census Tract 9801; Pulaski County; Arkansas,0,0,NA
05119980200,Census Tract 9802; Pulaski County; Arkansas,0,0,NA
05119980300,Census Tract 9803; Pulaski County; Arkansas,65,855,7.60233918128655
05119980400,Census Tract 9804; Pulaski County; Arkansas,107,116,92.24137931034483
05121960100,Census Tract 9601; Randolph County; Arkansas,361,994,36.31790744466801
05121960201,Census Tract 9602.01; Randolph County; Arkansas,155,462,33.54978354978355
05121960202,Census Tract 9602.02; Randolph County; Arkansas,199,841,23.66230677764566
05121960301,Census Tract 9603.01; Randolph County; Arkansas,312,1059,29.46175637393768
05121960302,Census Tract 9603.02; Randolph County; Arkansas,413,1095,37.71689497716895
05123960100,Census Tract 9601; St. Francis County; Arkansas,111,288,38.541666666666664
05123960201,Census Tract 9602.01; St. Francis County; Arkansas,100,456,21.92982456140351
05123960202,Census Tract 9602.02; St. Francis County; Arkansas,116,456,25.43859649122807
05123960300,Census Tract 9603; St. Francis County; Arkansas,98,607,16.14497528830313
05123960400,Census Tract 9604; St. Francis County; Arkansas,631,1415,44.59363957597173
05123960500,Census Tract 9605; St. Francis County; Arkansas,123,644,19.099378881987576
05123960600,Census Tract 9606; St. Francis County; Arkansas,667,814,81.94103194103194
05125010101,Census Tract 101.01; Saline County; Arkansas,105,633,16.587677725118482
05125010104,Census Tract 101.04; Saline County; Arkansas,17,1286,1.3219284603421462
05125010105,Census Tract 101.05; Saline County; Arkansas,0,1110,0
05125010106,Census Tract 101.06; Saline County; Arkansas,77,709,10.860366713681241
05125010107,Census Tract 101.07; Saline County; Arkansas,620,1826,33.9539978094195
05125010301,Census Tract 103.01; Saline County; Arkansas,0,1029,0
05125010302,Census Tract 103.02; Saline County; Arkansas,193,1086,17.771639042357275
05125010303,Census Tract 103.03; Saline County; Arkansas,82,1003,8.175473579262214
05125010405,Census Tract 104.05; Saline County; Arkansas,133,888,14.977477477477477
05125010406,Census Tract 104.06; Saline County; Arkansas,166,1464,11.33879781420765
05125010407,Census Tract 104.07; Saline County; Arkansas,191,1126,16.962699822380106
05125010408,Census Tract 104.08; Saline County; Arkansas,141,1642,8.587088915956151
05125010409,Census Tract 104.09; Saline County; Arkansas,93,832,11.177884615384615
05125010410,Census Tract 104.10; Saline County; Arkansas,117,697,16.78622668579627
05125010411,Census Tract 104.11; Saline County; Arkansas,33,1626,2.029520295202952
05125010507,Census Tract 105.07; Saline County; Arkansas,8,722,1.10803324099723
05125010508,Census Tract 105.08; Saline County; Arkansas,67,746,8.981233243967829
05125010509,Census Tract 105.09; Saline County; Arkansas,51,1645,3.1003039513677813
05125010511,Census Tract 105.11; Saline County; Arkansas,389,1730,22.485549132947977
05125010512,Census Tract 105.12; Saline County; Arkansas,0,557,0
05125010513,Census Tract 105.13; Saline County; Arkansas,15,827,1.8137847642079807
05125010514,Census Tract 105.14; Saline County; Arkansas,42,595,7.0588235294117645
05125010515,Census Tract 105.15; Saline County; Arkansas,0,68,0
05125010516,Census Tract 105.16; Saline County; Arkansas,0,41,0
05125010517,Census Tract 105.17; Saline County; Arkansas,98,214,45.794392523364486
05125010518,Census Tract 105.18; Saline County; Arkansas,96,1095,8.767123287671232
05125010519,Census Tract 105.19; Saline County; Arkansas,120,1520,7.894736842105263
05125010520,Census Tract 105.20; Saline County; Arkansas,180,666,27.027027027027028
05125010601,Census Tract 106.01; Saline County; Arkansas,312,844,36.96682464454976
05125010602,Census Tract 106.02; Saline County; Arkansas,151,744,20.295698924731184
05127950100,Census Tract 9501; Scott County; Arkansas,237,844,28.080568720379148
05127950200,Census Tract 9502; Scott County; Arkansas,221,916,24.12663755458515
05127950300,Census Tract 9503; Scott County; Arkansas,82,507,16.173570019723865
05129970100,Census Tract 9701; Searcy County; Arkansas,277,497,55.734406438631794
05129970200,Census Tract 9702; Searcy County; Arkansas,281,697,40.31563845050215
05129970300,Census Tract 9703; Searcy County; Arkansas,93,378,24.603174603174605
05131000100,Census Tract 1; Sebastian County; Arkansas,1104,2210,49.95475113122172
05131000200,Census Tract 2; Sebastian County; Arkansas,445,1478,30.108254397834912
05131000300,Census Tract 3; Sebastian County; Arkansas,143,624,22.916666666666668
05131000400,Census Tract 4; Sebastian County; Arkansas,372,671,55.439642324888226
05131000501,Census Tract 5.01; Sebastian County; Arkansas,958,2014,47.56703078450844
05131000502,Census Tract 5.02; Sebastian County; Arkansas,244,741,32.928475033738195
05131000600,Census Tract 6; Sebastian County; Arkansas,85,938,9.06183368869936
05131000700,Census Tract 7; Sebastian County; Arkansas,0,533,0
05131000800,Census Tract 8; Sebastian County; Arkansas,193,790,24.430379746835442
05131001001,Census Tract 10.01; Sebastian County; Arkansas,315,812,38.793103448275865
05131001002,Census Tract 10.02; Sebastian County; Arkansas,36,538,6.691449814126394
05131001101,Census Tract 11.01; Sebastian County; Arkansas,0,982,0
05131001102,Census Tract 11.02; Sebastian County; Arkansas,93,775,12
05131001201,Census Tract 12.01; Sebastian County; Arkansas,270,1322,20.423600605143722
05131001202,Census Tract 12.02; Sebastian County; Arkansas,236,519,45.472061657032754
05131001301,Census Tract 13.01; Sebastian County; Arkansas,0,597,0
05131001305,Census Tract 13.05; Sebastian County; Arkansas,54,989,5.460060667340748
05131001306,Census Tract 13.06; Sebastian County; Arkansas,53,1159,4.57290767903365
05131001307,Census Tract 13.07; Sebastian County; Arkansas,60,635,9.448818897637794
05131001308,Census Tract 13.08; Sebastian County; Arkansas,187,788,23.730964467005077
05131001309,Census Tract 13.09; Sebastian County; Arkansas,76,298,25.503355704697988
05131001310,Census Tract 13.10; Sebastian County; Arkansas,88,1168,7.534246575342466
05131001311,Census Tract 13.11; Sebastian County; Arkansas,25,839,2.9797377830750893
05131001312,Census Tract 13.12; Sebastian County; Arkansas,159,736,21.60326086956522
05131010101,Census Tract 101.01; Sebastian County; Arkansas,60,1439,4.169562195969423
05131010102,Census Tract 101.02; Sebastian County; Arkansas,36,1647,2.185792349726776
05131010201,Census Tract 102.01; Sebastian County; Arkansas,123,1061,11.592836946277098
05131010202,Census Tract 102.02; Sebastian County; Arkansas,273,963,28.34890965732087
05131010301,Census Tract 103.01; Sebastian County; Arkansas,200,1327,15.071590052750565
05131010303,Census Tract 103.03; Sebastian County; Arkansas,236,742,31.805929919137466
05131010304,Census Tract 103.04; Sebastian County; Arkansas,43,704,6.107954545454546
05133080100,Census Tract 801; Sevier County; Arkansas,206,849,24.26383981154299
05133080200,Census Tract 802; Sevier County; Arkansas,305,993,30.715005035246726
05133080300,Census Tract 803; Sevier County; Arkansas,433,1663,26.03728202044498
05133080400,Census Tract 804; Sevier County; Arkansas,210,862,24.361948955916475
05135470100,Census Tract 4701; Sharp County; Arkansas,61,288,21.180555555555557
05135470201,Census Tract 4702.01; Sharp County; Arkansas,233,662,35.196374622356494
05135470202,Census Tract 4702.02; Sharp County; Arkansas,113,520,21.73076923076923
05135470300,Census Tract 4703; Sharp County; Arkansas,26,501,5.189620758483034
05135470401,Census Tract 4704.01; Sharp County; Arkansas,193,778,24.80719794344473
05135470402,Census Tract 4704.02; Sharp County; Arkansas,109,748,14.572192513368984
05137950100,Census Tract 9501; Stone County; Arkansas,237,1129,20.992028343666963
05137950201,Census Tract 9502.01; Stone County; Arkansas,69,205,33.65853658536585
